mondo_id	label	icd10
0018092	Vogt-Koyanagi-Harada disease	[H20.8,H30.8,H20.82,H30.81]
0018096	Weill-Marchesani syndrome	[Q87.0]
0006086	angiomyxoma	[]
0018097	West syndrome	[G40.4]
0018098	autosomal dominant limb-girdle muscular dystrophy type 1E (DES)	[G71.0]
0019391	Fanconi anemia	[D61.09,D61.0]
0020381	patterned macular dystrophy	[H35.5]
0018063	nodular non-suppurative panniculitis	[M35.6]
0020384	Niemann-Pick disease type E	[E75.2]
0019399	Isaac syndrome	[G71.1]
0044346	echinococcus granulosus infectious disease	[]
0018076	tuberculosis	[A15.A19]
0018077	tularemia	[A21.3,A21.2,A21.1,A21,A21.0,A21.9,A21.8,A21.7]
0018078	soft tissue sarcoma	[]
0018079	thymic epithelial neoplasm	[D15.0,C37]
0009901	Bartsocas-Papas syndrome	[Q87.2]
0009903	postaxial acrofacial dysostosis	[Q75.4]
0009904	Gitelman syndrome	[N15.8]
0009968	renal tubular acidosis, distal, with progressive nerve deafness	[]
0007306	Klippel-Feil syndrome 1, autosomal dominant	[]
0009965	Perlman syndrome	[Q87.3]
0010958	cardiac arrhythmia, ankyrin-b-related	[]
0009966	NPHP3-related Meckel-like syndrome	[Q61.9]
0010959	van den Ende-Gupta syndrome	[Q87.0]
0010952	hereditary hyperferritinemia with congenital cataracts	[H26.0]
0007307	Charcot-Marie-Tooth disease type 1B	[G60.0]
0010953	Fanconi anemia complementation group E	[]
0008638	varicose disease	[I83.90]
0007309	Charcot-Marie-Tooth disease type 1A	[G60.0]
0009960	inflammatory bowel disease 1	[]
0008633	Muckle-Wells syndrome	[E85.0]
0007301	cerebrocostomandibular syndrome	[Q87.8]
0010961	obesity due to prohormone convertase i deficiency	[E66.8]
0010967	autosomal recessive nonsyndromic deafness 7	[H90.3]
0010968	GLC3B	[]
0010969	cone-rod dystrophy 5	[]
0009954	Ramon syndrome	[Q87.8]
0009955	rapadilino syndrome	[Q87.1]
0010963	autosomal dominant nonsyndromic deafness 6	[H90.3]
0010964	epiphyseal dysplasia, multiple, 3	[]
0010965	autosomal recessive nonsyndromic deafness 6	[H90.3]
0009958	adult Refsum disease	[G60.1]
0008627	ureter cancer	[C66]
0010966	achondrogenesis type IB	[Q77.0]
0008621	uncombable hair syndrome	[Q84.1]
0009953	leukocyte adhesion deficiency type II	[D84.8]
0009950	pyruvate kinase deficiency of red cells	[D55.2]
0019306	congenital non-bullous ichthyosiform erythroderma	[Q80.2]
0019308	junctional epidermolysis bullosa inversa	[Q81.8]
0019309	late-onset junctional epidermolysis bullosa	[Q81.8]
0010970	cardiac malformation, cleft lip/palate, microcephaly, and digital anomalies	[]
0010973	autosomal dominant nonsyndromic deafness 5	[H90.3]
0019303	premature aging syndrome	[]
0009989	enhanced S-cone syndrome	[H35.5]
0007326	paroxysmal nonkinesigenic dyskinesia 1	[G24.8]
0010936	frontotemporal dementia, chromosome 3-linked	[]
0008657	vibratory angioedema	[]
0010938	T-B+ severe combined immunodeficiency due to JAK3 deficiency	[D81.2]
0010939	low phospholipid associated cholelithiasis	[]
0008652	congenital vertical talus	[Q66.8]
0007315	cherubism	[K10.8,M27.8]
0010945	retinitis pigmentosa 17	[H35.5]
0010946	hypertrophic cardiomyopathy 6	[]
0010947	Budd-Chiari syndrome	[I82.0]
0007316	Chiari malformation type I	[G95.0]
0008646	long QT syndrome 1	[I45.8]
0009977	Knobloch syndrome	[Q15.8]
0010948	cataract 10 multiple types	[Q12.0]
0007318	Alagille syndrome	[Q44.7]
0010943	schizophrenia 4	[]
0009971	newborn respiratory distress syndrome	[P22.0]
0009974	familial hemophagocytic lymphohistiocytosis type 1	[D76.1]
0007311	Charcot-Marie-Tooth disease type 1E	[G60.0]
0010949	Charcot-Marie-Tooth disease type 2B	[G60.0]
0009975	reticulum cell sarcoma	[C96.4]
0008641	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	[]
0008642	VACTERL/vater association	[Q87.2]
0009973	reticular dysgenesis	[D81.0]
0010912	fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement	[]
0010913	Caroli disease	[Q44.6]
0010914	carnitine palmitoyl transferase II deficiency, severe infantile form	[E71.3]
0010915	autosomal dominant nonsyndromic deafness 4A	[H90.3]
0009928	pulmonary alveolar microlithiasis	[J84.0,J84.02]
0009925	autosomal recessive inherited pseudoxanthoma elasticum	[Q82.8]
0010911	prolactin-producing pituitary gland adenoma	[D35.2,E22.1]
0010916	polycystic kidney disease 3	[]
0009919	peroxisomal acyl-CoA oxidase deficiency	[E71.3]
0010926	familial hypocalciuric hypercalcemia 3	[E83.5]
0009916	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	[E29.1]
0010929	craniosynostosis 4	[]
0009909	progesterone resistance	[]
0009945	pyridoxine-dependent epilepsy	[G40.8]
0009946	hemolytic anemia due to pyrimidine 5' nucleotidase deficiency	[D55.3]
0009949	pyruvate carboxylase deficiency disease	[E74.4]
0008610	blue color blindness	[H53.5,H53.55]
0009940	pycnodysostosis	[Q78.8]
0009934	congenital alveolar capillary dysplasia	[P29.3]
0008608	Down syndrome	[Q90,Q90.2,Q90.1,Q90.0,Q90.9]
0009937	pulmonary venoocclusive disease	[]
0010906	orofacial cleft 11	[]
0010907	familial hypertryptophanemia	[E70.8]
0010908	loose anagen syndrome	[L65.1]
0009929	neonatal acute respiratory distress due to SP-B deficiency	[P28.0]
0021573	oocyte maturation defect 2	[]
0044212	chronic idiopathic urticaria	[]
0008599	trigeminal neuralgia	[G50.0]
0007267	hypertrophic cardiomyopathy 3	[]
0007266	hypertrophic cardiomyopathy 2	[]
0007269	dilated cardiomyopathy 1A	[I42.0]
0008597	trichorhinophalangeal syndrome, type III	[]
0007268	hypertrophic cardiomyopathy 4	[]
0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	[G71.0]
0044208	specific granule deficiency 2	[]
0008592	tricho-dento-osseous syndrome	[Q82.4]
0008590	tremor, hereditary essential, 1	[]
0019254	inborn disorder of purine or pyrimidine metabolism	[E79.8,E79.1,E79.0,E79.9]
0019259	classic phenylketonuria	[E70.0]
0019260	adult neuronal ceroid lipofuscinosis	[E75.4]
0019261	infantile neuronal ceroid lipofuscinosis	[E75.4]
0007252	Gordon syndrome	[Q68.8]
0008585	HELLP syndrome	[O14.2]
0007251	campomelic dysplasia	[Q87.1]
0020250	autosomal dominant optic atrophy	[H47.2]
0007254	breast cancer	[C50,C50-C50]
0008582	tooth and nail syndrome	[Q82.4]
0019263	autosomal erythropoietic protoporphyria	[E80.0]
0019264	alpha-N-acetylgalactosaminidase deficiency type 3	[E77.1]
0019269	ichthyosis (disease)	[]
0010898	Autosomal dominant epilepsy with auditory features	[]
0010899	autosomal dominant nocturnal frontal lobe epilepsy 1	[]
0007285	cataract 1 multiple types	[Q12.0]
0007287	cataract 41	[Q12.0]
0007286	cataract 30	[Q12.0]
0007289	cataract 13 with adult I phenotype	[Q12.0]
0021548	total early-onset cataract	[Q12.0]
0007283	cataract 42	[Q12.0]
0019234	peroxisome biogenesis disorder	[]
0007273	paragangliomas 4	[]
0007275	carpal tunnel syndrome	[G56.00,G56.0]
0007270	cardiomyopathy, familial restrictive, 1	[]
0019248	mucolipidosis	[]
0008559	thrombophilia due to thrombin defect	[]
0010879	CODAS syndrome	[Q87.8]
0008557	Paris-Trousseau thrombocytopenia	[D69.4]
0008558	autoimmune thrombocytopenic purpura	[D69.3]
0009889	autosomal recessive polycystic kidney disease	[Q61.1]
0010878	hereditary spastic paraplegia 6	[G11.4]
0009883	alpha-2-plasmin inhibitor deficiency	[D68.8]
0008552	platelet-type bleeding disorder 16	[D69.4]
0007221	brachydactyly type C	[Q73.8]
0009880	short stature-pituitary and cerebellar defects-small sella turcica syndrome	[]
0009885	Scott syndrome	[D69.8]
0019210	cutaneous neuroendocrine carcinoma	[C44.7,C44.6,C44.3]
0019212	disseminated superficial actinic porokeratosis	[Q82.8]
0007216	brachydactyly type A2	[Q73.8]
0009879	short stature due to growth hormone qualitative anomaly	[E23.0]
0007215	brachydactyly type A1	[Q73.8]
0008546	thanatophoric dysplasia type 1	[Q77.1]
0009877	Laron syndrome	[E34.3]
0009878	pituitary hormone deficiency, combined, 2	[]
0008547	thanatophoric dysplasia type 2	[Q77.1]
0010886	2q37 microdeletion syndrome	[Q93.5]
0009872	Bjornstad syndrome	[]
0009875	achromatopsia 3	[]
0007211	brachydactyly-arterial hypertension syndrome	[Q73.8]
0020213	stromal corneal dystrophy	[H18.5]
0008542	tetralogy of fallot	[Q21.3]
0009874	Rabson-Mendenhall syndrome	[E13]
0010894	maturity-onset diabetes of the young type 3	[]
0010895	ABCD syndrome	[]
0010857	semantic dementia	[G31.0]
0010859	atrioventricular septal defect 3	[]
0010854	Toriello-Lacassie-Droste syndrome	[]
0010856	autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	[]
0007243	Burkitt lymphoma	[C83.7,C83.70]
0021511	benign neoplasm of adrenal gland	[]
0007244	Caffey disease	[M89.8]
0008575	nicotine dependence	[F17.20,F17,F17.2]
0010860	autosomal recessive nonsyndromic deafness 3	[H90.3]
0010863	type 1 diabetes mellitus 5	[E10]
0008569	thyroid hormone resistance, generalized, autosomal dominant	[]
0007239	epidermolytic hyperkeratosis	[Q80.3]
0010866	infantile osteopetrosis with neuroaxonal dysplasia	[Q78.2]
0009891	acquired polycythemia vera	[D45]
0008560	thrombophilia due to activated protein C resistance	[]
0009892	Chuvash polycythemia	[D75.1]
0007235	branchiooculofacial syndrome	[Q18.8]
0019207	DEND syndrome	[P70.2]
0009890	Gillessen-Kaesbach-Nishimura syndrome	[]
0010873	band heterotopia of brain	[]
0019200	retinitis pigmentosa	[H35.52,H35.5]
0019201	thyrotoxic periodic paralysis	[G72.3]
0019203	acute interstitial pneumonia	[J84.1,J84.114]
0010870	tibial muscular dystrophy	[G71.0]
0019293	skin vascular disease	[]
0020283	uveitis (disease)	[H20.9]
0019297	lymphedema	[]
0007296	spinocerebellar ataxia type 31	[G11.8]
0007295	rolandic epilepsy	[G40.0]
0007298	spinocerebellar ataxia type 29	[G11.0]
0007297	ADan amyloidosis	[E85.4+,I68.0*]
0007291	familial cerebral cavernous malformation	[Q28.3]
0007294	central core myopathy	[G71.2]
0007293	leukocyte adhesion deficiency 1	[D84.8]
0019270	erythrokeratoderma	[]
0019280	hypertrichosis (disease)	[L68.3,L68,L68.9]
0019287	ectodermal dysplasia syndrome	[]
0009846	pentosuria	[E74.8]
0008515	syndactyly type 4	[Q70.4]
0008516	syndactyly type 5	[Q70.2,Q70.0]
0009845	pelviscapular dysplasia	[Q87.5]
0008514	syndactyly type 3	[Q70.1]
0008519	multiple synostoses syndrome 1	[]
0010832	Bardet-Biedl syndrome 3	[Q87.89]
0009849	hyperimmunoglobulinemia D with periodic fever	[E85.0]
0008518	calcaneonavicular coalition	[]
0008511	proximal symphalangism (disease)	[Q70.9]
0010839	autosomal dominant congenital benign spinal muscular atrophy	[G12.2]
0009843	hypomyelinating leukodystrophy 3	[E75.2]
0009841	PEHO syndrome	[G31.8]
0008504	supravalvular aortic stenosis (disease)	[Q25.3]
0010847	spinocerebellar ataxia type 4	[G11.2]
0010848	spinocerebellar ataxia type 5	[G11.2]
0010844	epiphyseal dysplasia, multiple, 2	[]
0009837	choroid plexus papilloma	[D33.0]
0008501	Sturge-Weber syndrome	[Q85.8]
0009832	pancreatic agenesis	[Q45.0]
0009830	parkinsonian-pyramidal syndrome	[G20]
0009868	glycogen storage disease IXb	[E74.0]
0007205	diaphyseal medullary stenosis-bone malignancy syndrome	[M89.8]
0008538	temporal arteritis	[M31.6]
0007204	Cole-Carpenter syndrome 1	[]
0010814	chondrodysplasia-pseudohermaphroditism syndrome	[Q87.1]
0009867	lethal congenital glycogen storage disease of heart	[G73.6*,E74.0+]
0007208	Boomerang dysplasia	[Q87.1]
0010810	vitamin D hydroxylation-deficient rickets, type 1B	[]
0010811	benign prostatic hyperplasia (disease)	[]
0010812	macrocytosis, familial	[]
0009861	phenylketonuria	[E70.1,E70.0]
0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	[Q10.3]
0010817	autosomal dominant nonsyndromic deafness 2A	[H90.3]
0010818	retinitis pigmentosa 12	[H35.5]
0007203	blue rubber bleb nevus	[Q27.8]
0009862	dihydropteridine reductase deficiency	[E70.1]
0010819	Stargardt disease 3	[]
0009863	BH4-deficient hyperphenylalaninemia A	[E70.1]
0009857	persistent Mullerian duct syndrome	[Q55.8]
0009855	d-bifunctional protein deficiency	[E71.3]
0009856	Peters plus syndrome	[Q13.4]
0010827	retinitis pigmentosa 14	[H35.5]
0010820	autosomal recessive juvenile Parkinson disease 2	[]
0010823	rhizomelic chondrodysplasia punctata type 3	[Q77.3]
0009850	periodontitis, chronic, adult	[]
0010828	retinitis pigmentosa 11	[H35.5]
0010829	CARASIL	[F01.1]
0008523	Blau syndrome	[]
0008520	brachydactyly-elbow wrist dysplasia syndrome	[Q73.8]
0009852	congenital intrinsic factor deficiency	[D51.0]
0008521	tarsal-carpal coalition syndrome	[Q74.8]
0009806	Bruck syndrome 1	[]
0009804	osteogenesis imperfecta type 3	[Q78.0]
0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	[Q87.8]
0010803	Eiken syndrome	[]
0010805	bladder exstrophy (disease)	[Q64.1]
0010806	retinitis pigmentosa 13	[H35.5]
0010807	autosomal recessive nonsyndromic deafness 2	[H90.3]
0010808	fatal familial insomnia	[A81.83,A81.8]
0009824	primary hyperoxaluria type 2	[E74.8]
0009825	5-oxoprolinase deficiency (disease)	[E72.8]
0009823	primary hyperoxaluria type 1	[E74.8]
0009820	osteoporosis-pseudoglioma syndrome	[Q87.5]
0009821	lethal osteosclerotic bone dysplasia	[Q78.2]
0010799	mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure	[]
0007142	Townes-Brocks syndrome	[Q87.8]
0020121	muscular dystrophy	[G71.0]
0008479	spondylometaphyseal dysplasia, 'corner fracture' type	[Q77.8]
0020122	idiopathic inflammatory myopathy	[]
0007147	obstructive sleep apnea syndrome	[G47.33,G47.3,G47.30]
0008477	spondylometaphyseal dysplasia, Kozlowski type	[Q77.8]
0021449	benign neoplasm of stomach	[D13.1]
0021447	benign neoplasm of testis	[]
0020115	secondary polycythemia	[D75.1]
0008471	spondyloepiphyseal dysplasia congenita	[Q77.7]
0007140	antiphospholipid syndrome	[D68.61]
0019136	Zygomycosis	[B46.9,B46.8,B46,B46.5,B46.4,B46.3,B46.2,B46.1,B46.0]
0019137	non-24-hour sleep-wake syndrome	[G47.24,G47.2]
0007138	anterior segment dysgenesis 1	[Q13.8]
0019141	porokeratosis of Mibelli	[Q82.8]
0009794	orofaciodigital syndrome IV	[Q87.0]
0009798	intellectual disability-cataracts-calcified pinnae-myopathy syndrome	[Q87.8]
0009796	ornithine aminotransferase deficiency	[E72.4]
0009797	orotic aciduria	[E79.8]
0020128	motor neuron disease	[G12.20,G12.2]
0021459	benign neoplasm of esophagus	[D13.0]
0019142	inherited porphyria	[E80.2,E80.1,E80.0,E80.20]
0019146	inherited susceptibility to mycobacterial diseases	[D84.8]
0019148	Wolman disease	[E75.5]
0019149	cholesteryl ester storage disease	[E75.5]
0010777	cardiomyopathy, infantile hypertrophic	[]
0007164	spastic ataxia 1	[G11.4]
0008497	Stormorken syndrome	[D69.8]
0007163	episodic ataxia type 2	[G11.8]
0008494	hereditary cryohydrocytosis with normal stomatin	[D58.8]
0007167	atelosteogenesis type I	[Q78.8]
0021427	squamous cell carcinoma of lip	[]
0019118	inherited retinal dystrophy	[H35.50,H35.5]
0008492	stiff skin syndrome	[L98.8]
0008493	overhydrated hereditary stomatocytosis	[D58.8]
0008490	Stickler syndrome type 3	[Q87.5]
0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	[G71.3]
0010781	ataxia and polyneuropathy, adult-onset	[]
0019115	obesity due to melanocortin 4 receptor deficiency	[E66.8]
0010782	myopathy, lactic acidosis, and sideroblastic anemia 3	[]
0010787	Kearns-Sayre syndrome	[H49.81,H49.8]
0010788	Leber hereditary optic neuropathy	[H47.2,H47.22]
0010789	MELAS syndrome	[E88.41,G71.3]
0008485	sebocystomatosis	[L72.2]
0007152	arrhythmogenic right ventricular dysplasia 1	[I42.8,Q24.8]
0007154	arteriovenous malformations of the brain	[Q28.2]
0008484	stapes ankylosis with broad thumbs and toes	[Q87.8]
0008487	polycystic ovary syndrome	[E28.2]
0007158	arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome	[Q68.8]
0020108	autoimmune hemolytic anemia	[D59.1,D59.0]
0010794	NARP syndrome	[G31.8]
0019121	pneumocystosis	[J17.3*,B59+,B59]
0019122	idiopathic acute eosinophilic pneumonia	[J82]
0019123	continuous spikes and waves during sleep	[F80.3]
0010790	MERRF syndrome	[G71.3,E88.42]
0019124	microscopic polyangiitis	[M31.7]
0019127	polymyositis	[M33.2]
0008438	hereditary spastic paraplegia 4	[G11.4]
0010758	intellectual disability-developmental delay-contractures syndrome	[G71.8]
0007105	frontotemporal dementia with motor neuron disease 1	[]
0010759	Wildervanck syndrome	[Q87.8]
0008436	Sneddon syndrome	[I77.8]
0009768	oculodentodigital dysplasia, autosomal recessive	[]
0008437	hereditary spastic paraplegia 3A	[G11.4]
0007109	congenital dyserythropoietic anemia type 3	[D64.4]
0007100	familial amyloid neuropathy	[E85.1+,G63.3*]
0009760	Norman-Roberts syndrome	[Q04.3]
0008434	Smith-Magenis syndrome	[Q93.5]
0022742	occupational asthma	[]
0008433	small cell lung carcinoma	[C34.9]
0009758	congenital stationary night blindness 1B	[]
0008428	septooptic dysplasia	[Q04.8]
0009756	Niemann-Pick disease type A	[E75.2]
0008426	Shprintzen-Goldberg syndrome	[Q87.8]
0009757	Niemann-Pick disease, type C1	[E75.2]
0010765	46,XY complete gonadal dysgenesis	[Q99.1]
0010766	46,XX testicular disorder of sex development	[Q99.1]
0008429	singleton-Merten dysplasia	[Q78.8]
0008420	seborrheic keratosis	[L82,L82.1]
0009752	neuropathy, painful	[]
0019107	Rh deficiency syndrome	[D58.8]
0010772	Leber optic atrophy and dystonia	[]
0010774	striatonigral degeneration, infantile, mitochondrial	[]
0019100	neuromyelitis optica	[G36.0]
0010771	histiocytoid cardiomyopathy	[I42.0]
0008458	spinocerebellar ataxia type 2	[G11.2]
0010733	hereditary spastic paraplegia 2	[G11.4]
0010735	Kennedy disease	[G12.2]
0009783	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1	[]
0007124	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	[Q82.4]
0009787	3-methylglutaconic aciduria type 3	[E71.1]
0008457	spinocerebellar ataxia type 6	[G11.2]
0009785	opsismodysplasia	[Q78.8]
0010741	tooth agenesis, selective, X-linked, 1	[]
0010747	X-linked dystonia-parkinsonism	[G24.1]
0008447	hereditary spherocytosis type 1	[]
0008448	spheroid body myopathy	[G71.8]
0009779	autosomal recessive omodysplasia	[Q78.8]
0007118	isolated anhidrosis with normal sweat glands	[]
0010743	X-linked thrombocytopenia with normal platelets	[D69.4]
0010745	beta-thalassemia-X-linked thrombocytopenia syndrome	[D69.4]
0009773	odonto-onycho-dermal dysplasia	[Q82.4]
0007111	aneurysm, intracranial berry type 1	[]
0009770	3MC syndrome 1	[]
0007110	Diamond-Blackfan anemia 1	[]
0007113	Angelman syndrome	[Q93.5,Q93.51]
0010752	VACTERL association, X-linked, with or without hydrocephalus	[]
0019193	acquired generalized lipodystrophy	[E88.1]
0019198	sympathetic ophthalmia	[H44.13,H44.1]
0019172	aniridia	[Q13.1]
0019174	infantile Refsum disease	[G60.1]
0007186	gastroesophageal reflux disease	[K21,K21.9]
0007187	nevoid basal cell carcinoma syndrome	[Q87.8]
0007182	Machado-Joseph disease	[G11.8]
0019179	monosomy 9q22.3	[Q93.5]
0019180	hereditary hemorrhagic telangiectasia	[I78.0]
0007176	helicoid peripapillary chorioretinal degeneration	[H31.2]
0007179	autoimmune disease	[]
0007173	atrial heart septal defect 7	[Q21.1]
0019186	Q fever	[A78]
0019187	Axenfeld-Rieger syndrome	[Q13.8,Q13.81]
0019188	Rubinstein-Taybi syndrome	[Q87.2]
0021470	benign neoplasm of pancreas	[D13.6]
0019152	Oguchi disease	[H53.6]
0019154	androgen insensitivity syndrome	[E34.5,E34.51,E34.50]
0019155	Leydig cell hypoplasia	[Q56.1]
0019159	Loeffler endocarditis	[I42.3]
0019161	pseudohypoaldosteronism type 1	[N25.8]
0019162	pseudohypoaldosteronism type 2	[I15.1]
0007191	Behcet disease	[M35.2]
0007195	bifid nose, autosomal dominant	[]
0019164	6q terminal deletion syndrome	[Q93.5]
0019165	central precocious puberty	[E22.8]
0019169	pyruvate dehydrogenase deficiency	[E74.4]
0044070	candidemia	[]
0009725	nemaline myopathy 2	[]
0010714	Pelizaeus-Merzbacher disease	[E75.2]
0009723	Leigh syndrome	[G31.8,G31.82]
